Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
6406434000,7464060000,2809925000,113173000,7539380000,3075524000,2805160000,1057626000,1747534000,0.00,Tradicional,55.28,Materiais_Básicos,Químicos_Diversos,UNIP5
40341000,391999000,-972058000,20272000,503144000,252399000,379602000,351658000,27944000,100.00,Novo_Mercado,94.94,Consumo_Cíclico,Incorporações,RSID3
16977000,-11537000,-51172000,11900000,67033000,59597000,20754000,-28514000,49268000,0.00,Tradicional,75.75,Bens_Industriais,Produtos_para_Construção,HAGA3
9008248000,13876835000,8230908000,340000000,19994912000,3386899000,7137197000,4868587000,2268610000,0.00,Tradicional,1.84,Bens_Industriais,Transporte_Ferroviário,MRSA5B
174583000,570169000,302543000,10000000,960574000,400913000,407097000,395586000,11511000,80.00,Nível_1,61.57,Consumo_Cíclico,Fios_e_Tecidos,CEDO4
121751000,90565000,71583000,2457000,117358000,65815000,-,-31186000,31186000,0.00,Tradicional,13.02,Bens_Industriais,Engenharia_Consultiva,SOND5
812599000,1168930000,805027000,36414000,1492460000,866120000,449153000,356331000,92822000,0.00,Tradicional,15.11,Bens_Industriais,Material_de_Transporte,WLMM4
173618000,670326000,150298000,9921000,1437828000,607376000,500995000,496708000,4287000,0.00,Tradicional,67.22,Consumo_Cíclico,Acessórios,MNDL3
34541418000,51523557000,25596150000,2982810000,60742037000,12093928000,19887878000,16982139000,2905739000,100.00,Nível_2,100.00,Utilidade_Pública,Energia_Elétrica,CPLE5
2702000,2702000,9000,2814000,806000,797000,-,-,-,0.00,Tradicional,100.00,Financeiro,Gestão_de_Recursos_e_Investimentos,PPLA11
187357000,23554000,206593000,454000,237339000,182095000,3820000,-163803000,167623000,0.00,Tradicional,22.00,Consumo_Cíclico,Bicicletas,BMKS3
276317000,224653000,242674000,8543000,552934000,252037000,3974000,-51664000,55638000,0.00,Tradicional,3.25,Consumo_Cíclico,Produção_de_Eventos_e_Shows,AHEB3
2765360000,2091193000,3369258000,353175000,4276434000,1797892000,297751000,-674167000,971918000,80.00,Nível_1,45.83,Materiais_Básicos,Siderurgia,FESA3
211464000,583314000,18555000,6205000,707988000,463979000,445097000,371850000,73247000,0.00,Tradicional,12.86,Consumo_Cíclico,Fios_e_Tecidos,CTKA4
532349000,479189000,328504000,2947000,395876000,227332000,2508000,-53160000,55668000,0.00,Tradicional,31.65,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,TKNO4
265790000,495486000,659465000,9133000,1677665000,170147000,294409000,229696000,64713000,0.00,Tradicional,63.98,Financeiro,Exploração_de_Imóveis,HBTS5
1037263000,1085304000,786260000,23932000,1612924000,1189129000,464820000,48041000,416779000,0.00,Tradicional,34.71,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,PATI3
12893000,182706000,-233585000,1600000,531961000,227618000,187155000,169813000,17342000,0.00,Nível_1,76.94,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,BDLL4
121751000,90565000,71583000,2457000,117358000,65815000,-,-31186000,31186000,0.00,Tradicional,13.02,Bens_Industriais,Engenharia_Consultiva,SOND6
36160000,-245778000,-592373000,8083000,354604000,134913000,115061000,-281939000,397000000,0.00,Tradicional,68.43,Consumo_Cíclico,Brinquedos_e_Jogos,ESTR4
174583000,570169000,302543000,10000000,960574000,400913000,407097000,395586000,11511000,80.00,Nível_1,61.57,Consumo_Cíclico,Fios_e_Tecidos,CEDO3
62251000,326554000,-626989000,12425000,622657000,192008000,279884000,264303000,15581000,0.00,Tradicional,40.01,Consumo_Cíclico,Automóveis_e_Motocicletas,PLAS3
437268000,501051000,690209000,75645000,987965000,561325000,149319000,63783000,85536000,0.00,Tradicional,12.49,Consumo_Cíclico,Fios_e_Tecidos,DOHL4
23406000,103225000,19835000,2058000,305655000,114007000,88160000,79819000,8341000,0.00,Tradicional,49.10,Bens_Industriais,Material_Rodoviário,MWET4
456102000,463503000,240521000,63084000,353121000,86283000,30613000,7401000,23212000,0.00,Tradicional,1.33,Utilidade_Pública,Energia_Elétrica,AFLT3
1037263000,1085304000,786260000,23932000,1612924000,1189129000,464820000,48041000,416779000,0.00,Tradicional,34.71,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,PATI4
1445784000,2126978000,351403000,6286000,1971720000,1359430000,819754000,681194000,138560000,100.00,Novo_Mercado,64.39,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,FRIO3
4812233000,7709117000,4032651000,164184000,9963995000,2401899000,3530000000,2896884000,633116000,0.00,Nível_1,1.30,Utilidade_Pública,Energia_Elétrica,EQMA3B
45228000,45875000,157085000,20784000,221713000,32468000,18933000,647000,18286000,0.00,Tradicional,30.35,Bens_Industriais,Transporte_Hidroviário,LUXM4
105367000,325316000,-2105099000,12774000,570899000,330386000,240174000,219949000,20225000,0.00,Tradicional,66.36,Materiais_Básicos,Materiais_Diversos,SNSY5
37742000,77061000,-126741000,6621000,19510000,1682000,39330000,39319000,11000,0.00,Tradicional,1.07,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,NORD3
6499000,2002453000,-1338750000,1928000,1163933000,159694000,2167128000,1995954000,171174000,100.00,Novo_Mercado,74.05,Financeiro,Exploração_de_Imóveis,GSHP3
3449792000,8097125000,8414675000,254034000,19928602000,4011233000,4840300000,4647333000,192967000,0.00,Nível_1,0.19,Utilidade_Pública,Energia_Elétrica,CBEE3
6519358000,42784358000,-3805000000,797207000,91303000000,30743000000,46569000000,36265000000,10304000000,100.00,Nível_1,34.97,Materiais_Básicos,Petroquímicos,BRKM6
12294874000,16956963000,4674066000,2213527000,17935501000,5693219000,6807938000,4662089000,2145849000,0.00,Tradicional,2.12,Utilidade_Pública,Energia_Elétrica,EQPA6
11679453000,17759146000,4160616000,218941000,14894129000,3835611000,7663011000,6079693000,1583318000,0.00,Tradicional,2.49,Utilidade_Pública,Energia_Elétrica,ENMT4
106494000,104708000,142483000,4825000,613099000,591798000,,,1786000,0.00,Tradicional,8.46,Financeiro,Bancos,BMIN4
465384000,369492000,586901000,29018000,907091000,567957000,8003000,-95892000,103895000,0.00,Tradicional,28.36,Materiais_Básicos,Químicos_Diversos,CRPG6
179291000,118189000,181542000,9800000,287483000,209667000,22289000,-61102000,83391000,0.00,Tradicional,34.89,Saúde,Equipamentos,BALM3
9500861000,9500861000,14829400000,86371000,74357908000,65188232000,,,3309377000,0.00,Tradicional,0.71,Financeiro,Bancos,BNBR3
80996000,79916000,1140000,11131000,8230000,7490000,-,-1080000,1080000,0.00,Tradicional,2.02,Bens_Industriais,Serviços_Diversos,DTCY3
10976431000,26057431000,8461000000,262096000,31978000000,5329000000,15533000000,15081000000,452000000,0.00,Tradicional,1.01,Utilidade_Pública,Energia_Elétrica,CEEB5
9008248000,13876835000,8230908000,340000000,19994912000,3386899000,7137197000,4868587000,2268610000,0.00,Tradicional,1.84,Bens_Industriais,Transporte_Ferroviário,MRSA3B
716593000,684872000,909591000,18908000,1291302000,246071000,159131000,-31721000,190852000,0.00,Tradicional,49.58,Financeiro,Holdings_Diversificadas,PEAB3
4730370000,4730370000,10833866000,408974000,156338226000,146627096000,,,3435018000,100.00,Nível_1,50.61,Financeiro,Bancos,BRSR5
20531000,20365000,165000,3602000,83517000,171000,-,-165000,165000,0.00,Nível_1,0.00,Bens_Industriais,Transporte_Hidroviário,PSVM11
3919063000,3919063000,2069559000,104831000,29803895000,21859458000,,,5844723000,0.00,Tradicional,46.32,Financeiro,Bancos,BMEB3
9008248000,13876835000,8230908000,340000000,19994912000,3386899000,7137197000,4868587000,2268610000,Tradicional,1.84,0.00,Bens_Industriais,Transporte_Ferroviário,MRSA6B
12294874000,16956963000,4674066000,2213527000,17935501000,5693219000,6807938000,4662089000,2145849000,Tradicional,2.12,0.00,Utilidade_Pública,Energia_Elétrica,EQPA5
3292259000,3359893000,1756413000,94433000,3558826000,745717000,656372000,67634000,588738000,0.00,Tradicional,3.81,Utilidade_Pública,Energia_Elétrica,GEPA3
3904482000,7701551000,3876464000,38571000,12998858000,3671456000,4173420000,3797069000,376351000,100.00,Nível_2,75.46,Utilidade_Pública,Energia_Elétrica,CLSC3
3317432000,8733514000,5245554000,119202000,15178531000,3042076000,5600630000,5416082000,184548000,0.00,Tradicional,36.51,Utilidade_Pública,Energia_Elétrica,COCE3
