Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
193472000,578111000,315201000,10000000,971374000,415222000,393027000,384639000,8388000,80.00,Nível_1,61.57,Consumo_Cíclico,Fios_e_Tecidos,CEDO4
546229000,477588000,324623000,2947000,409993000,243570000,2178000,-68641000,70819000,0.00,Tradicional,31.65,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,TKNO3
173022000,650340000,160158000,9921000,1420451000,592976000,480641000,477318000,3323000,0.00,Tradicional,67.22,Consumo_Cíclico,Acessórios,MNDL3
276317000,224653000,242674000,8543000,552934000,252037000,3974000,-51664000,55638000,0.00,Tradicional,3.25,Consumo_Cíclico,Produção_de_Eventos_e_Shows,AHEB3
115359000,84173000,71583000,2457000,117358000,65815000,-,-31186000,31186000,0.00,Tradicional,13.02,Bens_Industriais,Engenharia_Consultiva,SOND5
211467000,583317000,18555000,6205000,707988000,463979000,445097000,371850000,73247000,0.00,Tradicional,12.86,Consumo_Cíclico,Fios_e_Tecidos,CTKA4
17532000,-10453000,-50772000,11900000,67153000,59894000,20754000,-27985000,48739000,0.00,Tradicional,75.75,Bens_Industriais,Produtos_para_Construção,HAGA3
180081000,16278000,206593000,454000,237339000,182095000,3820000,-163803000,167623000,0.00,Tradicional,22.00,Consumo_Cíclico,Bicicletas,BMKS3
546229000,477588000,324623000,2947000,409993000,243570000,2178000,-68641000,70819000,0.00,Tradicional,31.65,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,TKNO4
920872000,968913000,786260000,23932000,1612924000,1189129000,464820000,48041000,416779000,0.00,Tradicional,34.71,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,PATI3
8782499000,13380721000,7748664000,340000000,20465377000,4826141000,8307447000,4598222000,3709225000,0.00,Tradicional,1.84,Bens_Industriais,Transporte_Ferroviário,MRSA5B
35567000,138686000,-573005000,8083000,328919000,115383000,103660000,103119000,541000,0.00,Tradicional,68.43,Consumo_Cíclico,Brinquedos_e_Jogos,ESTR4
2814000,2814000,9000,2814000,806000,797000,-,-,-,0.00,Tradicional,100.00,Financeiro,Gestão_de_Recursos_e_Investimentos,PPLA11
34452978000,47190004000,26272206000,2982810000,60240753000,16146351000,18795043000,12737026000,6058017000,100.00,Nível_2,100.00,Utilidade_Pública,Energia_Elétrica,CPLE5
105468000,315772000,-2025587000,12774000,578897000,342604000,225596000,210304000,15292000,0.00,Tradicional,66.36,Materiais_Básicos,Materiais_Diversos,SNSY5
256291000,486652000,647667000,9133000,1614873000,194538000,281601000,230361000,51240000,0.00,Tradicional,63.98,Financeiro,Exploração_de_Imóveis,HBTS5
193472000,578111000,315201000,10000000,971374000,415222000,393027000,384639000,8388000,80.00,Nível_1,61.57,Consumo_Cíclico,Fios_e_Tecidos,CEDO3
2848945000,2362453000,3363440000,353175000,4334562000,1671967000,352231000,-486492000,838723000,80.00,Nível_1,45.83,Materiais_Básicos,Siderurgia,FESA3
1571573000,2283234000,409814000,6286000,1928784000,1318619000,819669000,711661000,108008000,100.00,Novo_Mercado,64.39,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,FRIO3
115359000,84173000,71583000,2457000,117358000,65815000,-,-31186000,31186000,0.00,Tradicional,13.02,Bens_Industriais,Engenharia_Consultiva,SOND6
68339000,358899000,-577159000,12425000,635494000,206834000,311825000,290560000,21265000,0.00,Tradicional,40.01,Consumo_Cíclico,Automóveis_e_Motocicletas,PLAS3
13349000,183162000,-233585000,1600000,531961000,227618000,187155000,169813000,17342000,0.00,Nível_1,76.94,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,BDLL4
3175435000,7546436000,8490000000,254034000,19920000000,4250000000,4669116000,4371001000,298115000,0.00,Nível_1,0.19,Utilidade_Pública,Energia_Elétrica,CBEE3
446639000,454040000,240521000,63084000,353121000,86283000,30613000,7401000,23212000,0.00,Tradicional,1.33,Utilidade_Pública,Energia_Elétrica,AFLT3
42446000,43093000,157085000,20784000,221713000,32468000,18933000,647000,18286000,0.00,Tradicional,30.35,Bens_Industriais,Transporte_Hidroviário,LUXM4
442774000,518481000,693418000,75645000,995039000,571214000,153725000,75707000,78018000,0.00,Tradicional,12.49,Consumo_Cíclico,Fios_e_Tecidos,DOHL4
24764000,104583000,19835000,2058000,305655000,114007000,88160000,79819000,8341000,0.00,Tradicional,49.10,Bens_Industriais,Material_Rodoviário,MWET4
920872000,968913000,786260000,23932000,1612924000,1189129000,464820000,48041000,416779000,0.00,Tradicional,34.71,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,PATI4
4695662000,7592546000,4032651000,164184000,9963995000,2401899000,3530000000,2896884000,633116000,0.00,Nível_1,1.30,Utilidade_Pública,Energia_Elétrica,EQMA3B
39133000,77067000,-123781000,6621000,19354000,1526000,37948000,37934000,14000,0.00,Tradicional,1.07,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,NORD3
12779891000,17081757000,5385613000,2213527000,17298861000,5686944000,6864733000,4301866000,2562867000,0.00,Tradicional,2.12,Utilidade_Pública,Energia_Elétrica,EQPA6
8235000,2146287000,-1409770000,1928000,1188625000,186383000,2253760000,2138052000,115708000,100.00,Novo_Mercado,74.05,Financeiro,Exploração_de_Imóveis,GSHP3
7053931000,43164931000,-4236000000,797207000,95422000000,34101000000,49140000000,36111000000,13029000000,100.00,Nível_1,34.97,Materiais_Básicos,Petroquímicos,BRKM6
21792000,21626000,165000,3602000,83517000,171000,-,-165000,165000,0.00,Nível_1,0.00,Bens_Industriais,Transporte_Hidroviário,PSVM11
81530000,80450000,1140000,11131000,8230000,7490000,-,-1080000,1080000,0.00,Tradicional,2.02,Bens_Industriais,Serviços_Diversos,DTCY3
472958000,343012000,589725000,29018000,871385000,539930000,9777000,-129946000,139723000,0.00,Tradicional,28.36,Materiais_Básicos,Químicos_Diversos,CRPG6
181741000,119028000,182554000,9800000,281464000,205795000,15706000,-62713000,78419000,0.00,Tradicional,34.89,Saúde,Equipamentos,BALM3
13640849000,19507459000,4019072000,218941000,14313147000,3953497000,7351996000,5866610000,1485386000,0.00,Tradicional,2.49,Utilidade_Pública,Energia_Elétrica,ENMT4
8782499000,13380721000,7748664000,340000000,20465377000,4826141000,8307447000,4598222000,3709225000,0.00,Tradicional,1.84,Bens_Industriais,Transporte_Ferroviário,MRSA3B
8782499000,13380721000,7748664000,340000000,20465377000,4826141000,8307447000,4598222000,3709225000,0.00,Tradicional,1.84,Bens_Industriais,Transporte_Ferroviário,MRSA6B
709092000,657254000,898730000,18908000,1294403000,271327000,164106000,-51838000,215944000,0.00,Tradicional,49.58,Financeiro,Holdings_Diversificadas,PEAB3
11039992000,26120992000,8461000000,262096000,31978000000,5329000000,15533000000,15081000000,452000000,0.00,Tradicional,1.01,Utilidade_Pública,Energia_Elétrica,CEEB5
3394562000,3584085000,1691658000,94433000,3516604000,643925000,634192000,189523000,444669000,0.00,Tradicional,3.81,Utilidade_Pública,Energia_Elétrica,GEPA3
12779891000,17081757000,5385613000,2213527000,17298861000,5686944000,6864733000,4301866000,2562867000,0.00,Tradicional,2.12,Utilidade_Pública,Energia_Elétrica,EQPA5
4573784000,4573784000,10568980000,408974000,151511198000,2298020000,,,2298015000,100.00,Nível_1,50.61,Financeiro,Bancos,BRSR5
94054000,93814000,139754000,4825000,542395000,78176000,,,240000,0.00,Tradicional,8.46,Financeiro,Bancos,BMIN4
3936130000,7398338000,3863834000,38571000,13428170000,4261138000,4217531000,3462208000,755323000,100.00,Nível_2,75.46,Utilidade_Pública,Energia_Elétrica,CLSC3
3018284000,8434366000,5245554000,119202000,15178531000,3042076000,5600630000,5416082000,184548000,0.00,Tradicional,36.51,Utilidade_Pública,Energia_Elétrica,COCE3
3689307000,3689307000,1901446000,104831000,27155138000,20962816000,,,4171744000,0.00,Tradicional,46.32,Financeiro,Bancos,BMEB3
7864985000,7864985000,14115131000,86371000,70923904000,63774584000,,,1626425000,0.00,Tradicional,0.71,Financeiro,Bancos,BNBR3
